sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,sintering_check_reason_step23
10.1021_cm902001c__sample_27117,10.1021/cm902001c,https://doi.org/10.1021/cm902001c,,27117,K0.9Pb21Sb1.2Te23,unknown,n,15,8,0,0,0.3873530348409301,1.0905313469376885,0.7031783120967582,0.39771465895148,0.5367536939529247,0.1390390350014446,,,,,,,1.13893,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3873530348409301,0.7341186290945151,,,,,,,,,,,,,,,,,,,,,,,,,0.5706083173608044,0.2597582839677367,-0.3108500333930676,0.3108500333930676,0.732823766722922,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_cm902001c__sample_27107,10.1021/cm902001c,https://doi.org/10.1021/cm902001c,,27107,K0.95Pb20Sb1.2Te22,unknown,n,21,10,0,0,0.4813389073404807,0.6173079696407324,0.1359690623002517,0.5638603865099518,0.4063557605388885,-0.1575046259710633,,,,,,,1.511155,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.4813389073404807,0.9195269941427752,,,,,,,,,,,,,,,,,,,,,,,,,-0.0623115874194501,0.2597582839677367,0.3220698713871868,0.3220698713871868,1.3799811937890851,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_cm902001c__sample_27104,10.1021/cm902001c,https://doi.org/10.1021/cm902001c,,27104,K0.95Pb20SbTe20,unknown,n,21,7,0,0,0.2500758610194788,0.3493912202472819,0.0993153592278031,0.2495676810564871,0.2734905881862824,0.0239229071297953,,,,,,,1.054631,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2500758610194788,0.4602934987843652,,,,,,,,,,,,,,,,,,,,,,,,,0.1334172275193894,-1.3561849551486496,-1.489602182668039,1.489602182668039,0.2254623305239112,large_under_prediction,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_cm902001c__sample_27102,10.1021/cm902001c,https://doi.org/10.1021/cm902001c,,27102,K0.9Pb19.2Sb1.2Te21,unknown,n,20,8,0,0,0.5062335588587453,0.627179394771831,0.1209458359130857,0.3992315250965745,0.3920596791303538,-0.0071718459662207,,,,,,,1.097724,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.5062335588587453,0.9728439486967494,,,,,,,,,,,,,,,,,,,,,,,,,-0.0785659522898363,0.2597582839677367,0.3383242362575731,0.3383242362575731,1.402595201905623,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsenergylett.8b00137__sample_43754,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43754,AgSn5Sb(Te0.996I0.004)7,unknown,p,11,3,0,2,0.0980846848730897,1.4780105767579208,1.3799258918848312,0.0839626276711909,0.784735864591064,0.7007732369198731,,,,0.0748593497455834,0.7798315241339513,0.7049721743883679,1.005976,0.7553636314431582,0.1728539223190025,0.7284226376381279,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0980846848730897,0.1793041186465063,,,,,,,,,,,,,,,,,,,,,,,,,1.218690873939092,-0.0700939903192859,-1.288784864258378,1.288784864258378,0.2756054777654576,large_under_prediction,unknown,no,100,A,observed high ZT missed; insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsenergylett.8b00137__sample_43753,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43753,AgSn5Sb(Te0.998I0.002)7,unknown,p,11,5,1,2,0.0924137516610797,1.528093940797687,1.435680189136607,0.1089227685394966,0.7876917014934126,0.678768932953916,0.0481881521153222,0.7929271994462593,0.7447390473309371,0.0713730120238178,0.797971215112137,0.7265982030883191,0.9701195,0.5176187926323306,0.1126113036392979,0.5450352109190221,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0924137516610797,0.1679949226327723,,,,,,,,,,,,,,,,,,,,,,,,,1.26923541928567,-0.0700939903192859,-1.339329409604956,1.339329409604956,0.2620213186587052,large_under_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsenergylett.8b00137__sample_43751,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43751,AgSn10SbTe12,unknown,p,11,6,1,2,0.1899794865992384,1.8505229883001848,1.660543501700947,0.1850291765160901,0.8341035556240121,0.649074379107922,0.0858256648015314,0.8276804340554668,0.7418547692539353,0.1716987231114222,0.8140524561820623,0.6423537330706401,0.5712812,0.995468776160994,0.1579800081910499,0.7840721044733344,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1899794865992384,0.3860755448984548,,,,,,,,,,,,,,,,,,,,,,,,,1.608422958155765,1.5582439193622928,-0.0501790387934721,0.0501790387934721,0.9510591327771032,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsenergylett.8b00137__sample_43749,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43749,AgSn20SbTe22,unknown,p,11,4,1,1,0.1881123652321307,2.023337748787611,1.8352253835554804,0.1726686354124524,0.8714538946402643,0.6987852592278119,0.1040773364388353,0.8805043639282754,0.77642702748944,0.1050659501476804,0.8806362224343413,0.7755702722866609,0.4949427,0.0626898231468607,0.0083613916656397,0.0700496569073505,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1881123652321307,0.3961684776937346,,,,,,,,,,,,,,,,,,,,,,,,,1.7822519384932087,1.5582439193622928,-0.2240080191309159,0.2240080191309159,0.7993087245823599,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsenergylett.8b00137__sample_43747,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43747,AgSn50SbTe52,unknown,p,11,11,6,6,0.2535949647290983,2.187045552954695,1.9334505882255963,0.2277252955250087,0.8821531447165252,0.6544278491915164,0.1931860240328618,0.8887235526739068,0.6955375286410449,0.1779935318263526,0.8904003972572475,0.7124068654308949,0.3996304,0.5834014392099439,0.0664588063179561,0.4227454354828792,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2535949647290983,0.5275651767556564,,,,,,,,,,,,,,,,,,,,,,,,,1.939970917219768,1.5582439193622928,-0.3817269978574753,0.3817269978574753,0.6826814012527287,moderate_error,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.9b23059__sample_34813,10.1021/acsami.9b23059,https://doi.org/10.1021/acsami.9b23059,,34813,Mg2.19Li0.01Cd1.0Sb2,unknown,p,10,8,2,2,0.2347059581224811,0.9385811095229312,0.7038751514004499,0.1816187162275838,1.708417537799454,1.5267988215718702,0.1702132780059625,1.9035891299964471,1.7333758519904847,0.1671931677718058,1.8960954881004748,1.728902320328669,0.5910079,0.1573152520258301,0.39033812412657,0.1430301791437748,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2347059581224811,0.0328054906482277,,,,,,,,,,,,,,,,,,,,,,,,,-0.8581032467724452,-0.3848484497448813,0.4732547970275639,0.4732547970275639,1.605210333695973,moderate_error,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.9b15348__sample_41142,10.1021/acsami.9b15348,https://doi.org/10.1021/acsami.9b15348,,41142,(Mg2Si0.30Sn0.67Bi0.03)90.08(SiC)9.92,unknown,n,10,10,10,10,0.1749420298129278,0.8446746842714755,0.6697326544585477,0.1484949804469894,0.5554638314661514,0.4069688510191619,0.1479612365377866,0.5568514020025186,0.408890165464732,0.1484949804469885,0.555463831466146,0.4069688510191575,1.452603,2.006164498933072,0.8779767516486728,1.4444871911377692,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1749420298129278,0.3419214860041616,,,,,,,,,,,,,,,,,,,,,,,,,0.81020596619989,0.2416764472161835,-0.5685295189837065,0.5685295189837065,0.566357644843086,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.9b15348__sample_41141,10.1021/acsami.9b15348,https://doi.org/10.1021/acsami.9b15348,,41141,(Mg2Si0.30Sn0.67Bi0.03)94.85(SiC)5.15,unknown,n,10,10,9,10,0.1759022079264317,0.8852732210339067,0.709371013107475,0.1515728049964115,0.5733299027434191,0.4217570977470075,0.1314586347914649,0.5912470806533852,0.4597884458619202,0.1515728049964129,0.5733299027434129,0.4217570977469999,1.244448,1.833034656874558,0.769781449120265,1.3152098802613654,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1759022079264317,0.3470504234622528,,,,,,,,,,,,,,,,,,,,,,,,,0.8514676247084605,0.2416764472161835,-0.609791177492277,0.609791177492277,0.5434643448132852,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.9b15348__sample_41139,10.1021/acsami.9b15348,https://doi.org/10.1021/acsami.9b15348,,41139,(Mg2Si0.30Sn0.67Bi0.03)98.24(SiC)1.76,unknown,n,10,10,10,10,0.1786655256849977,0.9624202924717896,0.7837547667867917,0.1545276602647534,0.6051568397382612,0.4506291794735077,0.1513063373590225,0.6052309282483733,0.4539245908893508,0.1545276602647506,0.6051568397382565,0.4506291794735059,1.293198,1.8253521777554664,0.7089870286772848,1.303445434512602,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1786655256849977,0.3550934432774039,,,,,,,,,,,,,,,,,,,,,,,,,0.9295371024922868,0.2416764472161835,-0.6878606552761033,0.6878606552761033,0.5026502618076352,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.5b09327__sample_4843,10.1021/acsami.5b09327,https://doi.org/10.1021/acsami.5b09327,,4843,Co0.74Ni0.14Fe0.12Sb3,unknown,n,41,20,2,2,0.1890956839564896,0.8054818536199903,0.6163861696635006,0.1892570522129708,1.1921865691338835,1.0029295169209127,0.1361160193544512,1.4672126357655384,1.3310966164110871,0.1785257868092621,1.1755424181501806,0.9970166313409184,0.4727749,0.041683757001531,0.0912025350675409,0.0355406052443735,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1890956839564896,0.3174245082883048,,,,,,,,,,,,,,,,,,,,,,,,,-0.0182619137119439,-0.0391381242491149,-0.0208762105371709,0.0208762105371709,0.9793401890620784,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.9b15348__sample_41138,10.1021/acsami.9b15348,https://doi.org/10.1021/acsami.9b15348,,41138,Mg2Si0.30Sn0.67Bi0.03,unknown,n,10,10,10,10,0.1590546562415311,0.9192405966063336,0.7601859403648026,0.1373343854888269,0.5903245051280775,0.4529901196392505,0.1345094718065395,0.5880649384059076,0.453555466599368,0.1373343854888268,0.5903245051280691,0.4529901196392423,1.330313,1.7950720400370566,0.7259091588908597,1.3315717024377132,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1590546562415311,0.3158956735795027,,,,,,,,,,,,,,,,,,,,,,,,,0.8892216644495937,0.2416764472161835,-0.6475452172334102,0.6475452172334102,0.5233288599380984,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.9b12599__sample_83169,10.1021/acsami.9b12599,https://doi.org/10.1021/acsami.9b12599,,83169,ZrNi1.03Sn,unknown,n,12,7,2,4,0.6580121748086685,0.6583256422035015,0.000313467394833,0.3367343492559227,0.3385810410775212,0.0018466918215984,0.1602212975763332,0.1569995121919633,-0.0032217853843699,0.3179473262173443,0.3115539311812165,-0.0063933950361278,1.069,0.4685802711289435,0.4591578966271522,0.6337693515670397,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,False,False,low,0.6580121748086685,0.9339321723422396,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,False,False,-0.0700201184736732,0.0296470555066738,0.099667173980347,0.099667173980347,1.104803149642795,good,not_checked,no,90,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.8b15111__sample_42065,10.1021/acsami.8b15111,https://doi.org/10.1021/acsami.8b15111,,42065,Mg2Si0.30Sn0.67Bi0.03,unknown,n,7,7,7,7,0.1609862701814234,0.819670630957994,0.6586843607765706,0.1373308723594493,0.5462845808112412,0.4089537084517918,0.1337227281207458,0.5476910278913323,0.4139682997705864,0.1373308723594478,0.5462845808112402,0.4089537084517923,1.306398,1.7721514128597589,0.793333395626094,1.301174556553653,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1609862701814234,0.31907800674974,,,,,,,,,,,,,,,,,,,,,,,,,0.7875521305431304,0.2416764472161835,-0.5458756833269469,0.5458756833269469,0.5793342478105411,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_jacs.0c05650__sample_38451,10.1021/jacs.0c05650,https://doi.org/10.1021/jacs.0c05650,,38451,NaSn10BiTe12,unknown,p,12,10,2,2,0.2102692488356152,1.7157309044260023,1.505461655590387,0.1872614458134409,0.8138495530450275,0.6265881072315866,0.0418828696677949,0.8101968863066225,0.7683140166388275,0.0456137905699674,0.8154248210001362,0.7698110304301687,0.5937475,0.4955973259414112,0.0902845399807605,0.5122074610628539,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2102692488356152,0.3063300667626923,,,,,,,,,,,,,,,,,,,,,,,,,0.9736149280200443,-0.9162063205090902,-1.8898212485291344,1.8898212485291344,0.1510988155580803,large_under_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.8b15111__sample_42052,10.1021/acsami.8b15111,https://doi.org/10.1021/acsami.8b15111,,42052,Mg2Si0.35Sn0.605Bi0.045,unknown,n,7,7,5,5,0.1334156778480537,0.7792771635377518,0.645861485689698,0.1112590975620924,0.531640195209203,0.4203810976471105,0.1158460633759335,0.5162238258253993,0.4003777624494656,0.1198013079515638,0.5132269234012353,0.3934256154496714,1.263781,1.6332042758635532,0.7578819437927772,1.2499639278405694,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1334156778480537,0.2730138096030653,,,,,,,,,,,,,,,,,,,,,,,,,0.7516176631024722,0.2416764472161835,-0.5099412158862887,0.5099412158862887,0.6005308794502021,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.8b15111__sample_42051,10.1021/acsami.8b15111,https://doi.org/10.1021/acsami.8b15111,,42051,Mg2Si0.35Sn0.62Bi0.03,unknown,n,7,6,1,6,0.1349139210147643,0.872361533567101,0.7374476125523367,0.1095366967169283,0.5629242819515067,0.4533875852345784,0.1387549590439526,0.5190203917990766,0.3802654327551239,0.1095366967169235,0.5629242819514942,0.4533875852345707,1.174678,1.67436405720852,0.7072065520557518,1.2828817442552876,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1349139210147643,0.2803341366498377,,,,,,,,,,,,,,,,,,,,,,,,,0.8457120408722815,0.2416764472161835,-0.6040355936560979,0.6040355936560979,0.5466013183089999,large_under_prediction,unknown,no,70,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
