sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22
10.1021_acsami.9b20103__sample_35390,10.1021/acsami.9b20103,https://doi.org/10.1021/acsami.9b20103,,35390,Cu3Sb0.94Sn0.06Se3.5S0.5,unknown,p,9,0,0,0,0.19530694753698957,0.860096253470473,0.6647893059334835,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsami.9b20103__sample_35391,10.1021/acsami.9b20103,https://doi.org/10.1021/acsami.9b20103,,35391,Cu3Sb0.94Sn0.06Se3S,unknown,p,9,0,0,0,0.16551583067979767,0.8222203568052406,0.6567045261254429,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsami.9b20103__sample_35392,10.1021/acsami.9b20103,https://doi.org/10.1021/acsami.9b20103,,35392,Cu3Sb0.94Sn0.06Se2.5S1.5,unknown,p,9,0,0,0,0.1253444034036617,0.7038819378238557,0.578537534420194,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsami.9b23059__sample_34813,10.1021/acsami.9b23059,https://doi.org/10.1021/acsami.9b23059,,34813,Mg2.19Li0.01Cd1.0Sb2,unknown,p,10,8,2,2,0.23470595812248118,0.9385811095229311,0.7038751514004499,0.1816187162275838,1.708417537799454,1.5267988215718702,0.1702132780059625,1.9035891299964471,1.7333758519904847,0.16719316777180582,1.8960954881004748,1.728902320328669,0.5910079,0.1573152520258301,0.39033812412657,0.1430301791437748,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsami.9b23059__sample_34814,10.1021/acsami.9b23059,https://doi.org/10.1021/acsami.9b23059,,34814,Mg2.39Li0.01Cd0.8Sb2,unknown,p,10,10,5,5,0.22262434619502505,1.1407555047875018,0.9181311585924767,0.19289244145652948,2.1413183170754544,1.948425875618925,0.19846930962103668,2.1490552357317094,1.9505859261106728,0.20926519134949545,2.182084218411186,1.9728190270616908,0.5299022,0.5509165188736109,1.6864900882222706,0.5349410218115835,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsami.9b23059__sample_34815,10.1021/acsami.9b23059,https://doi.org/10.1021/acsami.9b23059,,34815,Mg2.69Li0.01Cd0.5Sb2,unknown,p,10,10,0,0,0.3226813707802062,1.1595136912688826,0.8368323204886764,0.28501103095460095,2.2261077193066576,1.9410966883520566,,,,,,,0.6666667,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsami.9b23059__sample_34816,10.1021/acsami.9b23059,https://doi.org/10.1021/acsami.9b23059,,34816,Mg2.89Li0.01Cd0.3Sb2,unknown,p,10,10,0,0,0.36189082885287416,1.3540244684223035,0.9921336395694293,0.3237517414052025,2.9695009468482785,2.645749205443076,,,,,,,0.5845523,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsami.9b23059__sample_34817,10.1021/acsami.9b23059,https://doi.org/10.1021/acsami.9b23059,,34817,Mg3.19Li0.01Sb2,unknown,p,10,8,1,1,0.7463134292005084,1.8443096214028565,1.097996192202348,0.4910481316778844,4.509176510093257,4.018128378415372,1.3291773042989516,11.579619021432082,10.25044171713313,1.27841380445938,11.305451191015006,10.027037386555627,0.4663255,0.0618742922956521,0.3341759439538705,0.0271567404369434,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsenergylett.6b00671__sample_31745,10.1021/acsenergylett.6b00671,https://doi.org/10.1021/acsenergylett.6b00671,,31745,Sn0.91Mg0.12Te,unknown,p,17,0,0,0,0.5152053918020502,1.1303178821531947,0.6151124903511446,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.6b00671__sample_31746,10.1021/acsenergylett.6b00671,https://doi.org/10.1021/acsenergylett.6b00671,,31746,Sn0.91Mg0.12Te(Cu2Te)0.01,unknown,p,13,0,0,0,0.5224751575925914,1.0619315086968988,0.5394563511043073,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.6b00671__sample_31753,10.1021/acsenergylett.6b00671,https://doi.org/10.1021/acsenergylett.6b00671,,31753,Sn0.95Mg0.08Te(Cu2Te)0.05,unknown,p,19,0,0,0,0.5234918714007515,1.2191792840078999,0.6956874126071484,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.6b00671__sample_32107,10.1021/acsenergylett.6b00671,https://doi.org/10.1021/acsenergylett.6b00671,,32107,SnTe(Cu2Te)0.05,unknown,p,17,0,0,0,0.5233914694862492,1.246895611353894,0.7235041418676449,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43746,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43746,SnTe,unknown,p,11,10,1,1,0.3722752586376579,1.717710439647884,1.345435181010226,0.2810191565586511,0.8166121758893473,0.5355930193306961,0.6688271161563942,0.688003418013575,0.019176301857180778,0.6584026931114818,0.6899523223234978,0.031549629212015984,0.325223,0.542740961197731,0.1014684643833711,0.3272672936748823,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43747,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43747,AgSn50SbTe52,unknown,p,11,11,6,6,0.25359496472909837,2.187045552954695,1.9334505882255963,0.22772529552500875,0.8821531447165252,0.6544278491915164,0.19318602403286186,0.8887235526739068,0.6955375286410449,0.1779935318263526,0.8904003972572475,0.7124068654308949,0.3996304,0.5834014392099439,0.0664588063179561,0.4227454354828792,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43748,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43748,AgSn25SbTe27,unknown,p,11,7,0,1,0.23690835042219374,2.0276661394746913,1.7907577890524975,0.23803916983737353,0.8621065334955599,0.6240673636581864,,,,0.20291970382209407,0.8936030636491856,0.6906833598270916,0.1222389,0.0730558799580796,0.0097517425122972,0.0916543544086978,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43749,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43749,AgSn20SbTe22,unknown,p,11,4,1,1,0.18811236523213076,2.023337748787611,1.8352253835554804,0.17266863541245248,0.8714538946402643,0.6987852592278119,0.10407733643883531,0.8805043639282754,0.77642702748944,0.10506595014768043,0.8806362224343413,0.7755702722866609,0.4949427,0.0626898231468607,0.0083613916656397,0.0700496569073505,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43750,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43750,AgSn15SbTe17,unknown,p,11,5,0,0,0.20247628011240235,1.93032841006113,1.7278521299487277,0.18267649448905976,0.8591488711987827,0.6764723767097229,,,,,,,0.1386436,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43751,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43751,AgSn10SbTe12,unknown,p,11,6,1,2,0.18997948659923844,1.8505229883001852,1.660543501700947,0.1850291765160901,0.8341035556240121,0.649074379107922,0.08582566480153146,0.8276804340554668,0.7418547692539353,0.17169872311142226,0.8140524561820623,0.6423537330706401,0.5712812,0.995468776160994,0.1579800081910499,0.7840721044733344,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43752,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43752,AgSn5SbTe7,unknown,p,11,11,0,0,0.08884303711905789,1.5632822648177491,1.4744392276986913,0.0780183027707063,0.789180565298565,0.7111622625278586,,,,,,,0.2938805,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43753,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43753,AgSn5Sb(Te0.998I0.002)7,unknown,p,11,5,1,2,0.09241375166107971,1.528093940797687,1.4356801891366073,0.1089227685394966,0.7876917014934126,0.678768932953916,0.04818815211532223,0.7929271994462593,0.7447390473309371,0.07137301202381781,0.797971215112137,0.7265982030883191,0.9701195,0.5176187926323306,0.1126113036392979,0.5450352109190221,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43754,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43754,AgSn5Sb(Te0.996I0.004)7,unknown,p,11,3,0,2,0.09808468487308972,1.4780105767579208,1.3799258918848312,0.08396262767119093,0.784735864591064,0.7007732369198731,,,,0.07485934974558343,0.7798315241339513,0.7049721743883679,1.005976,0.7553636314431582,0.1728539223190025,0.7284226376381279,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43755,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43755,AgSn5Sb(Te0.994I0.006)7,unknown,p,11,4,0,0,0.09269771397973448,1.41302388034489,1.3203261663651555,0.08109399065425492,0.7672096261104471,0.6861156354561921,,,,,,,0.6474104,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43756,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43756,AgSn5Sb(Te0.992I0.008)7,unknown,p,11,4,2,2,0.07766394070630787,1.3727815018134473,1.2951175611071395,0.052360758088459546,0.7425962122298481,0.6902354541413885,0.027661709388490968,0.739016167803165,0.711354458414674,0.04366231206846759,0.7349526724264968,0.6912903603580292,1.093625,1.11911721083349,0.284209770289636,1.0813929578297483,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_acsenergylett.8b00137__sample_43757,10.1021/acsenergylett.8b00137,https://doi.org/10.1021/acsenergylett.8b00137,,43757,AgSn5Sb(Te0.99I0.01)7,unknown,p,11,2,0,0,0.09229070847285326,1.404039702988843,1.3117489945159897,0.058909216911168474,0.7605562004290456,0.7016469835178771,,,,,,,0.9036062,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.1c03120__sample_44811,10.1021/acsnano.1c03120,https://doi.org/10.1021/acsnano.1c03120,,44811,Cu2SnSe3,unknown,p,11,0,0,0,0.12347317714675286,0.43413409966963873,0.31066092252288585,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.1c03120__sample_44812,10.1021/acsnano.1c03120,https://doi.org/10.1021/acsnano.1c03120,,44812,Cu2SnSe2.9S0.1,unknown,p,11,0,0,0,0.11190062770087564,1.0719698781566245,0.9600692504557489,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.1c03120__sample_44814,10.1021/acsnano.1c03120,https://doi.org/10.1021/acsnano.1c03120,,44814,Cu2SnSe2.8S0.2,unknown,p,11,0,0,0,0.09250817455529906,1.172064944759076,1.079556770203777,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.1c03120__sample_44816,10.1021/acsnano.1c03120,https://doi.org/10.1021/acsnano.1c03120,,44816,Cu2SnSe2.7S0.3,unknown,p,11,0,0,0,0.1449162663080313,1.2716318223961651,1.126715556088134,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.1c03120__sample_44817,10.1021/acsnano.1c03120,https://doi.org/10.1021/acsnano.1c03120,,44817,Cu2SnSe2.6S0.4,unknown,p,11,0,0,0,0.15261787106081454,1.3893167607668166,1.236698889706002,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.1c03120__sample_44820,10.1021/acsnano.1c03120,https://doi.org/10.1021/acsnano.1c03120,,44820,Cu2SnSe2.5S0.5,unknown,p,11,0,0,0,0.20286700687421158,1.6385436984667023,1.4356766915924908,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.6b03696__sample_2641,10.1021/acsnano.6b03696,https://doi.org/10.1021/acsnano.6b03696,,2641,PbSe,unknown,p,7,5,0,5,0.057695045998916256,1.1600904402620709,1.1023953942631546,0.04428815130678067,0.6863848314396769,0.6420966801328962,,,,0.04428815130674146,0.6863848314396505,0.642096680132909,,0.9293104732017928,0.2917181256677235,1.0429533312412107,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.6b03696__sample_2642,10.1021/acsnano.6b03696,https://doi.org/10.1021/acsnano.6b03696,,2642,PbSe0.5Te0.5,unknown,p,7,4,0,3,0.305051556011896,0.4324346060725557,0.1273830500606597,0.25258063033202416,0.5225039494503798,0.26992331911835565,,,,0.24778574803271222,0.6953211443515523,0.4475353963188401,,0.3662114867086775,0.4975582368210878,0.26762173668563,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_acsnano.6b03696__sample_2643,10.1021/acsnano.6b03696,https://doi.org/10.1021/acsnano.6b03696,,2643,PbSe0.5Te0.5,unknown,p,7,3,0,3,0.31637406476248914,0.4709095605667958,0.15453549580430664,0.2594356928827084,0.5068393442725472,0.24740365138983877,,,,0.2594356928826725,0.5068393442725607,0.24740365138988824,,0.9980118596844868,1.4145514683623193,1.8219524069668285,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am303145v__sample_5950,10.1021/am303145v,https://doi.org/10.1021/am303145v,,5950,Bi0.5Sb1.5Te3,unknown,p,11,11,11,11,0.18558179966292704,0.6669063696181109,0.48132456995518386,0.16657908344100936,0.4639772889779668,0.29739820553695745,0.16261958674284308,0.4700220135616705,0.30740242681882746,0.1665790834410086,0.46397728897795837,0.29739820553694973,0.9832021,0.9607465667994234,0.506308248130558,0.973762958316524,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1021_am303145v__sample_5951,10.1021/am303145v,https://doi.org/10.1021/am303145v,,5951,Bi0.5Sb1.5Te3C0.05,unknown,p,11,11,11,11,0.21993401282852232,1.4051319554311537,1.1851979426026313,0.19468318991530564,0.7442058228948681,0.5495226329795625,0.19000154535751734,0.7462988636861188,0.5562973183286014,0.19468318991530745,0.7442058228948594,0.549522632979552,1.058793,1.1624413040585535,0.290169337263461,1.0497492808694855,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1021_am405410e__sample_103,10.1021/am405410e,https://doi.org/10.1021/am405410e,,103,Pb1.00015Zn0.02Te1.02I0.0003,unknown,n,15,0,0,0,0.40958938991108956,0.41514191329106487,0.005552523379975305,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_113,10.1021/am405410e,https://doi.org/10.1021/am405410e,,113,Pb1.00025Zn0.02Te1.02I0.0005,unknown,n,15,0,0,0,0.38474690349241975,0.4041202790210955,0.01937337552867574,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_120,10.1021/am405410e,https://doi.org/10.1021/am405410e,,120,Pb1.00015Zn0.01Te1.01I0.0003,unknown,n,15,0,0,0,0.42511580162222956,0.43168803474624956,0.006572233124019999,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_140,10.1021/am405410e,https://doi.org/10.1021/am405410e,,140,Pb1.0005Zn0.02Te1.02I0.001,unknown,n,15,0,0,0,0.43427928824392253,0.48333469133361495,0.04905540308969242,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_39,10.1021/am405410e,https://doi.org/10.1021/am405410e,,39,Pb1.00075Zn0.01Te1.01I0.0015,unknown,n,15,0,0,0,0.45782390331195677,0.7096224910506082,0.2517985877386514,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_47,10.1021/am405410e,https://doi.org/10.1021/am405410e,,47,Pb1.00025Zn0.01Te1.01I0.0005,unknown,n,15,0,0,0,0.4188887006261702,0.500432564250538,0.08154386362436777,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_64,10.1021/am405410e,https://doi.org/10.1021/am405410e,,64,Pb1.0015Zn0.02Te1.02I0.003,unknown,n,15,0,0,0,0.4403127118207486,0.8444114219649548,0.4040987101442062,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_69,10.1021/am405410e,https://doi.org/10.1021/am405410e,,69,Pb1.0015Zn0.01Te1.01I0.003,unknown,n,15,0,0,0,0.48449523303716685,1.022715751870978,0.5382205188338112,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_98,10.1021/am405410e,https://doi.org/10.1021/am405410e,,98,Pb1.0005Zn0.01Te1.01I0.001,unknown,n,15,0,0,0,0.42646953332171034,0.5929229181483915,0.16645338482668115,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am405410e__sample_99,10.1021/am405410e,https://doi.org/10.1021/am405410e,,99,Pb1.00075Zn0.02Te1.02I0.0015,unknown,n,15,0,0,0,0.4470324023941962,0.5806618098507053,0.13362940745650903,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am4059167__sample_30708,10.1021/am4059167,https://doi.org/10.1021/am4059167,,30708,C,unknown,p,5,1,0,0,0.08011221211659032,4.761964857648617,4.681852645532026,0.01870746616381469,0.9912854069659456,0.9725779408021309,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am4059167__sample_30709,10.1021/am4059167,https://doi.org/10.1021/am4059167,,30709,Ag2Te3C2,unknown,n,5,4,0,1,0.20184817711848507,0.3411870549796235,0.1393388778611384,0.16053478081566375,0.4400107222350662,0.27947594141940246,,,,0.13364828582944052,0.14066345740840738,0.007015171578966861,,0.0975700886662891,0.1284635706922876,0.1126217990573288,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am4059167__sample_30712,10.1021/am4059167,https://doi.org/10.1021/am4059167,,30712,Ag2Te,unknown,n,5,1,0,1,0.3129790282610078,1.0582267496901125,0.7452477214291047,0.07635437598125851,1.9578554781305957,1.881501102149337,,,,0.07635437598110627,1.957855478130037,1.8815011021489307,,0.1442878469179921,0.3965075145859421,0.1340523624354409,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am507882f__sample_29056,10.1021/am507882f,https://doi.org/10.1021/am507882f,,29056,Zn0.99Al0.01O,unknown,n,10,1,0,0,0.32221323350201436,0.32965311780102374,0.0074398842990093805,0.9605310018967158,1.1019299254258195,0.14139892352910366,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am507882f__sample_29057,10.1021/am507882f,https://doi.org/10.1021/am507882f,,29057,Zn0.98Al0.02O,unknown,n,10,1,0,0,0.2656711234293007,0.3820793965417443,0.11640827311244356,0.20492208112401844,0.04632272946859554,-0.1585993516554229,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am507882f__sample_29058,10.1021/am507882f,https://doi.org/10.1021/am507882f,,29058,Zn0.98Al0.02OC0.1,unknown,n,10,0,0,0,0.13218276986775554,2.2779388936877405,2.145756123819985,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am507882f__sample_29059,10.1021/am507882f,https://doi.org/10.1021/am507882f,,29059,Zn0.98Al0.02OC0.17,unknown,n,10,0,0,0,0.15328196331523025,0.579430731206633,0.42614876789140277,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_am507882f__sample_29060,10.1021/am507882f,https://doi.org/10.1021/am507882f,,29060,Zn0.98Al0.02OC0.24,unknown,n,10,1,0,0,0.23720487943334742,0.3178918600075659,0.0806869805742185,0.4932465708518491,0.20842559276140696,-0.28482097809044216,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm052055b__sample_3405,10.1021/cm052055b,https://doi.org/10.1021/cm052055b,,3405,In0.05Co4Sb12,unknown,n,13,0,0,0,0.07463409057558844,1.5290008694849595,1.454366778909371,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm052055b__sample_3406,10.1021/cm052055b,https://doi.org/10.1021/cm052055b,,3406,In0.1Co4Sb12,unknown,n,13,0,0,0,0.07506931934715629,0.8885668347930039,0.8134975154458476,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm052055b__sample_3408,10.1021/cm052055b,https://doi.org/10.1021/cm052055b,,3408,In0.2Co4Sb12,unknown,n,13,0,0,0,0.07258523084973034,0.28681180670577744,0.2142265758560471,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm052055b__sample_3409,10.1021/cm052055b,https://doi.org/10.1021/cm052055b,,3409,In0.25Co4Sb12,unknown,n,13,0,0,0,0.07057715027215054,0.07593590266882862,0.005358752396678074,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm052055b__sample_3410,10.1021/cm052055b,https://doi.org/10.1021/cm052055b,,3410,In0.3Co4Sb12,unknown,n,13,0,0,0,0.06924747680344644,0.31651259122925707,0.24726511442581062,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10590,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10590,TiNiSn,unknown,n,14,0,0,0,0.40225903916159633,0.4591181051636208,0.05685906600202445,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10591,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10591,TiNiSn,unknown,n,12,0,0,0,0.49369800650648293,0.6265375951939834,0.1328395886875005,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10592,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10592,TiNiSn,unknown,n,24,0,0,0,0.5012864041122354,0.619238112403666,0.11795170829143065,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10593,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10593,TiNiSn,unknown,n,24,0,0,0,0.599087784705734,0.7648875598225109,0.1657997751167769,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10594,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10594,TiCoSb,unknown,n,8,0,0,0,0.5894324262893367,3.3290039508785476,2.739571524589211,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10595,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10595,TiCoSb,unknown,n,8,0,0,0,0.19642475014533015,1.620388461723376,1.4239637115780457,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10596,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10596,TiCoSb,unknown,n,16,0,0,0,0.6011502122134451,3.2858609940242256,2.6847107818107805,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm3011343__sample_10597,10.1021/cm3011343,https://doi.org/10.1021/cm3011343,,10597,TiCoSb,unknown,n,16,0,0,0,0.21908438457407411,1.7074854140359559,1.4884010294618817,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm401630d__sample_6664,10.1021/cm401630d,https://doi.org/10.1021/cm401630d,,6664,AgBiS2,unknown,n,22,14,0,0,0.3458176965347562,2.336639122344126,1.9908214258093697,0.3535763502470438,10.38449838547653,10.030922035229485,,,,,,,0.157895,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm401630d__sample_6665,10.1021/cm401630d,https://doi.org/10.1021/cm401630d,,6665,AgBiS1.02Se0.08,unknown,n,22,8,0,0,0.34330113218135155,0.4361616618789205,0.09286052969756897,0.19428890039474433,0.24633506754408804,0.05204616714934371,,,,,,,0.1168975,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12853,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12853,Yb14MnSb11,unknown,p,27,0,0,0,0.16569866341631578,0.329151485505396,0.16345282208908024,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12854,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12854,Yb14Mn0.8Zn0.2Sb11,unknown,p,13,0,0,0,0.16366496348678733,0.3304178575629864,0.1667528940761991,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12855,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12855,Yb14Mn0.7Zn0.3Sb11,unknown,p,15,0,0,0,0.20192885447670764,0.25728414961209184,0.0553552951353842,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12856,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12856,Yb14Mn0.6Zn0.4Sb11,unknown,p,13,0,0,0,0.17767304466892817,0.18693263339998378,0.009259588731055618,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12857,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12857,Yb14Mn0.7Zn0.3Sb11,unknown,p,15,0,0,0,0.19110747186651755,0.19576119292202257,0.004653721055505017,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12858,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12858,Yb14Mn0.9Zn0.1Sb11,unknown,p,23,0,0,0,0.20133768469006771,0.24032510786929637,0.03898742317922865,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm703616q__sample_12859,10.1021/cm703616q,https://doi.org/10.1021/cm703616q,,12859,Yb14ZnSb11,unknown,p,26,0,0,0,0.2014078560818259,0.4681517133675789,0.266743857285753,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1021_cm901824c__sample_6432,10.1021/cm901824c,https://doi.org/10.1021/cm901824c,,6432,Yb11InSb9,unknown,p,26,0,0,0,0.17975324749152924,1.7116095109540992,1.5318562634625699,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
